model,gpt_says,compound,species,manual_inspection_says,index,text_type,iteration,gpt_interpretation,judgement,status,category
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Narcissus_jonquilla,TRUE,259,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Stevia_rebaudiana,TRUE,260,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_crenulata,TRUE,266,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Betanin,Rhipsalis_rhombea,TRUE,268,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Symphytum_officinale,TRUE,270,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,271,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Crinum_asiaticum,FALSE,273,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,Yes,Betanin,Hylocereus_undatus,TRUE,280,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,282,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Bauhinia_blakeana,FALSE,291,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,292,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Betanin,Prunus_cerasus,FALSE,296,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Galanthus_elwesii,TRUE,297,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Rosa_rubiginosa,TRUE,300,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Perilla_frutescens,TRUE,301,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,303,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,feruloyltyramine,Tinospora_crispa,FALSE,304,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_crenulata,FALSE,305,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_plebeia,FALSE,307,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Galanthamine,Lycoris_radiata,TRUE,310,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Lycorine,Pancratium_maritimum,TRUE,312,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Echium_vulgare,TRUE,318,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Perovskia_atriplicifolia,TRUE,319,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Betanin,Iresine_lindenii,TRUE,321,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Panax_ginseng,FALSE,325,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Lycoris_radiata,TRUE,327,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Betanin,Mesembryanthemum_crystallinum,TRUE,331,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Dhurrin,Sorghum_bicolor,FALSE,336,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Melissa_officinalis,TRUE,337,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Satureja_hortensis,TRUE,338,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Demecolcine,Androcymbium_palaestinum,TRUE,353,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Schisandra_chinensis,TRUE,356,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Betanin,Opuntia_stricta,TRUE,358,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Ornithogalum_umbellatum,TRUE,361,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Betanin,Opuntia_dillenii,TRUE,365,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Dhurrin,Polyscias_australiana,TRUE,366,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Dhurrin,Zea_mays,FALSE,368,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,372,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Betanin,Basella_alba,FALSE,374,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Thymus_pulegioides,TRUE,376,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Thymus_vulgaris,TRUE,377,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Homogentisate,Capsicum_annuum,FALSE,378,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,No,Homogentisate,Limonium_sinuatum,TRUE,380,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Homogentisate,Jatropha_integerrima,TRUE,382,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Haemanthamine,Pancratium_sickenbergeri,TRUE,389,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Homogentisate,Entada_phaseoloides,TRUE,391,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Sinningia_aggregata,TRUE,392,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Zephyranthes_candida,TRUE,393,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_kirilowii,TRUE,394,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Leptocarpha_rivularis,TRUE,396,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Pancratium_maritimum,FALSE,397,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,Yes,Lycorine,Habranthus_jamesonii,TRUE,409,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,413,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Melissa_officinalis,TRUE,414,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Ocimum_basilicum,FALSE,419,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_tomentosa,TRUE,421,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Sideritis_albiflora,TRUE,422,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Origanum_dictamnus,TRUE,427,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Cistanche_deserticola,TRUE,430,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_officinalis,TRUE,432,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Thymus_vulgaris,TRUE,433,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Perilla_frutescens,TRUE,438,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Curcuma_longa,FALSE,445,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,446,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Ocimum_gratissimum,TRUE,447,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Thymus_zygis,TRUE,453,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,454,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Cornus_kousa,TRUE,455,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Chloranthus_multistachys,TRUE,459,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Eleutherococcus_senticosus,FALSE,460,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Schisandra_chinensis,FALSE,462,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Lavandula_angustifolia,TRUE,463,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Hypericum_perforatum,TRUE,467,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Osmanthus_fragrans,FALSE,470,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Lycopus_lucidus,TRUE,483,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Narcissus_confusus,TRUE,485,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Hymenocrater_longiflorus,TRUE,488,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Iris_germanica,FALSE,492,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Allium_cepa,FALSE,493,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Rosmarinus_officinalis,TRUE,496,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,499,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Galanthus_nivalis,TRUE,500,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Leucojum_aestivum,TRUE,507,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Anchusa_azurea,TRUE,511,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Zygophyllum_eurypterum,FALSE,512,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Tyrosol,Olea_europaea,TRUE,520,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,524,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Narcissus_confusus,TRUE,525,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,FALSE,526,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Cyperus_rotundus,FALSE,528,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,529,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Cistanche_deserticola,TRUE,532,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Tyrosol,Ligustrum_delavayanum,FALSE,535,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Sideritis_congesta,TRUE,537,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Inula_helenium,TRUE,539,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Arctium_lappa,TRUE,540,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Artemisia_absinthium,TRUE,541,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Lippia_origanoides,FALSE,545,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Lippia_graveolens,FALSE,548,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Distylium_racemosum,TRUE,550,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,FALSE,552,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,FALSE,557,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Agastache_rugosa,FALSE,559,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,564,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Marrubium_vulgare,FALSE,566,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Thymus_maroccanus,TRUE,568,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Crotalaria_saharae,FALSE,569,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_heterodonta,TRUE,577,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_basilicum,TRUE,578,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Rhodiola_crenulata,TRUE,580,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Melissa_officinalis,TRUE,583,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Lycopus_lucidus,TRUE,588,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Salidroside,Gaultheria_procumbens,TRUE,590,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Salidroside,Helleborus_foetidus,FALSE,596,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Dracocephalum_moldavica,TRUE,601,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Plectranthus_barbatus,TRUE,602,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,604,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Portulaca_oleracea,TRUE,605,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,606,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Litchi_chinensis,TRUE,608,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Centella_asiatica,TRUE,612,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Sarcandra_glabra,TRUE,614,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Sarcandra_glabra,TRUE,619,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Salidroside,Globularia_vulgaris,FALSE,620,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Leucojum_aestivum,TRUE,624,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Tyrosol,Echinacea_purpurea,FALSE,625,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_limbata,TRUE,627,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Rubia_tinctorum,TRUE,630,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,634,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,635,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_officinalis,TRUE,636,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Leucojum_aestivum,FALSE,643,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Aristolochia_melastoma,TRUE,647,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,649,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Thymus_serpyllum,TRUE,652,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,654,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Ocimum_gratissimum,TRUE,658,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Alnus_incana,TRUE,659,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Origanum_vulgare,TRUE,665,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Tyrosol,Pistacia_lentiscus,FALSE,666,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,No,Tyrosol,NA,TRUE,673,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Prunella_vulgaris,FALSE,679,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Satureja_hortensis,TRUE,680,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Rosmarinus_officinalis,TRUE,683,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Habranthus_jamesonii,TRUE,684,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Galanthamine,Zephyranthes_filifolia,TRUE,686,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Rhodiola_crenulata,FALSE,690,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,FALSE,691,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_sahendica,TRUE,693,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Rosmarinus_officinalis,TRUE,695,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_przewalskii,TRUE,698,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Artemisia_annua,TRUE,701,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Clerodendrum_petasites,FALSE,703,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Luehea_divaricata,TRUE,705,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Dracocephalum_palmatum,TRUE,706,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Tyrosol,Eucalyptus_globulus,TRUE,713,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Tyrosol,Chionanthus_retusus,TRUE,716,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,717,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Tyrosol,Ligustrum_vulgare,TRUE,719,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_miltiorrhiza,TRUE,721,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Salidroside,Abeliophyllum_distichum,TRUE,723,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_officinalis,TRUE,725,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Salvia_yunnanensis,TRUE,729,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,731,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Origanum_vulgare,TRUE,736,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Galanthamine,Arabidopsis_thaliana,FALSE,739,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Perilla_frutescens,FALSE,741,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_miltiorrhiza,TRUE,742,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Salvia_euphratica,TRUE,745,full_text,3,Y,true_positive,true,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Merremia_umbellata,TRUE,746,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Ruta_graveolens,FALSE,753,full_text,3,N,true_negative,true,negative
gpt-3.5-turbo-16k-0613,Yes,Rosmarinate,Perilla_frutescens,FALSE,756,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,No,Salidroside,Akebia_quinata,TRUE,765,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,Yes,4'-O-Methylnorbelladine,Leucojum_aestivum,FALSE,767,full_text,3,Y,false_positive,false,positive
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Apium_graveolens,TRUE,769,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Laurus_nobilis,TRUE,771,full_text,3,N,false_negative,false,negative
gpt-3.5-turbo-16k-0613,No,Rosmarinate,Mentha_spicata,TRUE,773,full_text,3,N,false_negative,false,negative
